date_time,jhj_flow_1,tjv_flow_2,phb_flow_3,hyj_flow_4,ngt_flow_5,ngt_sub_flow_6,agd_flow_7,thj_vv_open_1,thj_vv_open_2,thj_vv_open_3,thj_pre_1,phb_pre_2,hyj_pre_3,thj_pre_4,agd_pre_5,ngt_sub_pre_6,agd_new_pre_7
2022-03-25 18:00:00,6016.0,6580.0,3926.0,2052.0,8800.0,9224.0,10558.0,35.1,0.0,0.0,3.82,9.43,3.2,1.32,3.49,2.38,1.04
2022-03-25 19:00:00,6016.0,6538.0,3924.0,2009.0,8608.0,9206.0,10481.0,35.1,0.0,0.0,3.82,9.45,3.21,1.3,3.45,2.38,1.04
2022-03-25 20:00:00,6016.0,6564.0,3909.0,2002.0,8928.0,9203.0,10540.0,34.9,0.0,0.0,3.83,9.47,3.23,1.3,3.44,2.38,1.07
2022-03-25 21:00:00,6016.0,6616.0,3938.0,2005.0,8800.0,9233.0,10455.0,34.9,0.0,0.0,3.81,9.47,3.21,1.31,3.44,2.37,1.07
2022-03-25 22:00:00,6016.0,6869.0,4076.0,2079.0,8768.0,9198.0,10622.0,34.9,0.0,0.0,3.79,9.27,3.03,1.31,3.45,2.37,1.05
2022-03-25 23:00:00,6016.0,6835.0,4142.0,2021.0,8640.0,9221.0,10507.0,35.1,0.0,0.0,3.81,9.29,3.06,1.3,3.43,2.38,1.07
2022-03-26 00:00:00,6016.0,6677.0,4289.0,1791.0,8928.0,9116.0,10538.0,34.9,0.0,0.0,3.79,9.36,3.13,1.3,3.41,2.39,1.07
2022-03-26 01:00:00,6016.0,6661.0,4324.0,1748.0,8768.0,9197.0,10592.0,34.9,0.0,0.0,3.8,9.36,3.16,1.29,3.45,2.37,1.06
2022-03-26 02:00:00,6016.0,6829.0,4462.0,1727.0,8608.0,9157.0,10481.0,34.9,0.0,0.0,3.77,9.31,3.06,1.3,3.43,2.38,1.06
2022-03-26 03:00:00,6016.0,6342.0,4000.0,1788.0,8800.0,9220.0,10522.0,34.9,0.0,0.0,3.8,9.53,3.31,1.3,3.42,2.38,1.06
2022-03-26 04:00:00,6016.0,6370.0,3975.0,1786.0,8800.0,9161.0,10518.0,34.8,0.0,0.0,3.8,9.55,3.34,1.29,3.44,2.37,1.06
2022-03-26 05:00:00,6016.0,6344.0,4000.0,1785.0,8768.0,9229.0,10620.0,34.9,0.0,0.0,3.79,9.56,3.35,1.29,3.44,2.38,1.06
2022-03-26 06:00:00,6016.0,6617.0,3940.0,2032.0,8928.0,9186.0,10541.0,35.0,0.0,0.0,3.77,9.44,3.18,1.29,3.44,2.38,1.06
2022-03-26 07:00:00,6016.0,6588.0,3935.0,1983.0,8640.0,9190.0,10441.0,34.8,0.0,0.0,3.78,9.49,3.2,1.29,3.44,2.37,1.06
2022-03-26 08:00:00,6016.0,6510.0,3918.0,1981.0,8768.0,9082.0,10541.0,35.0,0.0,0.0,3.8,9.49,3.22,1.29,3.46,2.38,1.06
2022-03-26 09:00:00,6016.0,6600.0,3894.0,2033.0,8896.0,9154.0,10576.0,34.9,0.0,0.0,3.8,9.42,3.2,1.29,3.45,2.38,1.07
2022-03-26 10:00:00,6016.0,6693.0,3859.0,2133.0,8640.0,9195.0,10580.0,34.9,0.0,0.0,3.8,9.37,3.16,1.3,3.39,2.38,1.07
2022-03-26 11:00:00,6016.0,6765.0,3839.0,2237.0,8800.0,9140.0,10494.0,35.0,0.0,0.0,3.77,9.34,3.07,1.3,3.44,2.39,1.07
2022-03-26 12:00:00,6016.0,6834.0,3834.0,2274.0,8928.0,9206.0,10629.0,35.0,0.0,0.0,3.81,9.3,3.06,1.31,3.43,2.39,1.07
2022-03-26 13:00:00,6016.0,6842.0,3828.0,2274.0,8768.0,9225.0,10481.0,35.0,0.0,0.0,3.79,9.29,3.09,1.31,3.47,2.39,1.07
2022-03-26 14:00:00,6016.0,6844.0,3815.0,2268.0,8640.0,9205.0,10572.0,35.0,0.0,0.0,3.8,9.31,3.11,1.32,3.4,2.39,1.07
2022-03-26 15:00:00,6016.0,7087.0,4215.0,2206.0,8768.0,9122.0,10484.0,34.9,0.0,0.0,3.81,9.13,2.92,1.32,3.44,2.4,1.07
2022-03-26 16:00:00,6016.0,7233.0,4394.0,2171.0,8928.0,9246.0,10534.0,35.0,0.0,0.0,3.79,9.05,2.83,1.31,3.45,2.37,1.07
2022-03-26 17:00:00,6016.0,7251.0,4422.0,2165.0,8608.0,9183.0,10615.0,35.0,0.0,0.0,3.79,9.06,2.82,1.3,3.43,2.38,1.07
2022-03-26 18:00:00,6016.0,7415.0,4538.0,2144.0,8768.0,9155.0,10611.0,35.0,0.0,0.0,3.76,9.0,2.74,1.31,3.42,2.38,1.06
2022-03-26 19:00:00,6016.0,7286.0,4353.0,2175.0,8928.0,9166.0,10582.0,35.1,0.0,0.0,3.78,9.06,2.79,1.32,3.45,2.38,1.07
2022-03-26 20:00:00,6016.0,7178.0,4248.0,2190.0,8800.0,9187.0,10541.0,35.0,0.0,0.0,3.78,9.12,2.85,1.3,3.41,2.38,1.07
2022-03-26 21:00:00,6016.0,7013.0,4086.0,2241.0,8608.0,9182.0,10489.0,34.9,0.0,0.0,3.76,9.19,2.92,1.3,3.45,2.37,1.06
2022-03-26 22:00:00,6016.0,6987.0,4015.0,2221.0,8768.0,9127.0,10610.0,34.9,0.0,0.0,3.78,9.18,2.91,1.3,3.46,2.39,1.06
2022-03-26 23:00:00,6016.0,6835.0,3813.0,2275.0,8928.0,9199.0,10563.0,35.0,0.0,0.0,3.76,9.31,3.04,1.29,3.44,2.38,1.06
2022-03-27 00:00:00,6016.0,6574.0,3940.0,2006.0,8640.0,9203.0,10522.0,35.0,0.0,0.0,3.76,9.43,3.18,1.29,3.45,2.38,1.06
2022-03-27 01:00:00,6016.0,6591.0,3846.0,2016.0,8768.0,9187.0,10603.0,35.0,0.0,0.0,3.76,9.42,3.18,1.28,3.43,2.37,1.06
2022-03-27 02:00:00,6016.0,6478.0,3934.0,2002.0,8768.0,9191.0,10629.0,35.0,0.0,0.0,3.75,9.47,3.2,1.28,3.43,2.38,1.04
2022-03-27 03:00:00,6016.0,6465.0,3975.0,1878.0,8928.0,9195.0,10537.0,34.9,0.0,0.0,3.76,9.52,3.26,1.28,3.45,2.38,1.06
2022-03-27 04:00:00,6016.0,6440.0,3986.0,1876.0,8640.0,9208.0,10510.0,35.0,0.0,0.0,3.76,9.53,3.28,1.28,3.42,2.38,1.04
2022-03-27 05:00:00,6016.0,6563.0,4092.0,1810.0,8768.0,9219.0,10551.0,34.9,0.0,0.0,3.76,9.45,3.2,1.28,3.44,2.38,1.03
2022-03-27 06:00:00,6016.0,6483.0,4085.0,1744.0,8896.0,9111.0,10592.0,34.8,0.0,0.0,3.77,9.48,3.28,1.28,3.43,2.38,1.03
2022-03-27 07:00:00,6016.0,6525.0,4091.0,1838.0,8640.0,9147.0,10510.0,34.9,0.0,0.0,3.76,9.47,3.19,1.28,3.42,2.38,1.03
2022-03-27 08:00:00,6016.0,6556.0,4097.0,1842.0,8768.0,9235.0,10635.0,34.9,0.0,0.0,3.74,9.43,3.21,1.28,3.45,2.37,1.03
2022-03-27 09:00:00,6016.0,6733.0,4079.0,1961.0,8768.0,9193.0,10601.0,35.0,0.0,0.0,3.77,9.42,3.16,1.28,3.46,2.38,1.06
2022-03-27 10:00:00,6016.0,6756.0,3900.0,2157.0,8928.0,9249.0,10532.0,34.9,0.0,0.0,3.76,9.39,3.14,1.28,3.43,2.37,1.07
2022-03-27 11:00:00,6016.0,6786.0,3852.0,2156.0,8608.0,9129.0,10500.0,34.9,0.0,0.0,3.78,9.38,3.14,1.29,3.47,2.38,1.07
2022-03-27 12:00:00,6016.0,6943.0,4247.0,2094.0,8800.0,9114.0,10560.0,34.9,0.0,0.0,3.75,9.18,3.0,1.3,3.44,2.39,1.07
2022-03-27 13:00:00,6016.0,7169.0,4247.0,2095.0,8928.0,9205.0,10550.0,35.0,0.0,0.0,3.79,9.19,2.96,1.31,3.47,2.38,1.07
2022-03-27 14:00:00,6016.0,6973.0,4249.0,2096.0,8608.0,9117.0,10566.0,35.1,0.0,0.0,3.81,9.18,2.99,1.31,3.44,2.37,1.07
2022-03-27 15:00:00,6016.0,7212.0,4372.0,2086.0,8768.0,9153.0,10466.0,35.0,0.0,0.0,3.8,9.09,2.88,1.31,3.47,2.38,1.07
2022-03-27 16:00:00,6016.0,7288.0,4335.0,2192.0,8928.0,9166.0,10545.0,35.0,0.0,0.0,3.79,9.03,2.82,1.32,3.45,2.4,1.07
2022-03-27 17:00:00,6016.0,7282.0,4369.0,2166.0,8768.0,9186.0,10478.0,35.1,0.0,0.0,3.79,9.03,2.83,1.32,3.43,2.38,1.07
2022-03-27 18:00:00,6016.0,7198.0,4595.0,1990.0,8608.0,9192.0,10476.0,35.1,0.0,0.0,3.78,9.04,2.8,1.31,3.45,2.37,1.06
2022-03-27 19:00:00,6016.0,7352.0,4522.0,2101.0,8768.0,9176.0,10537.0,34.9,0.0,0.0,3.77,8.98,2.75,1.32,3.45,2.38,1.06
2022-03-27 20:00:00,6016.0,7374.0,4498.0,2095.0,8928.0,9155.0,10516.0,35.0,0.0,0.0,3.77,9.0,2.73,1.3,3.45,2.37,1.06
2022-03-27 21:00:00,6016.0,7418.0,4478.0,2190.0,8608.0,9189.0,10513.0,34.9,0.0,0.0,3.75,8.97,2.69,1.3,3.42,2.37,1.04
2022-03-27 22:00:00,6016.0,7481.0,4498.0,2197.0,8768.0,9144.0,10536.0,35.0,0.0,0.0,3.72,8.95,2.68,1.29,3.43,2.37,1.04
2022-03-27 23:00:00,6016.0,7413.0,4491.0,2199.0,8928.0,9150.0,10523.0,34.9,0.0,0.0,3.73,8.95,2.68,1.29,3.44,2.38,1.03
2022-03-28 00:00:00,6016.0,7315.0,4543.0,2079.0,8768.0,9108.0,10529.0,35.0,0.0,0.0,3.73,9.01,2.74,1.28,3.46,2.39,1.03
2022-03-28 01:00:00,6016.0,7097.0,4488.0,1880.0,8608.0,9194.0,10519.0,35.0,0.0,0.0,3.72,9.23,2.97,1.29,3.43,2.37,1.03
2022-03-28 02:00:00,6016.0,6638.0,4243.0,1782.0,8928.0,9158.0,10594.0,34.9,0.0,0.0,3.73,9.42,3.15,1.28,3.43,2.36,1.03
2022-03-28 03:00:00,6016.0,6572.0,4225.0,1781.0,8768.0,9144.0,10621.0,34.9,0.0,0.0,3.75,9.43,3.17,1.28,3.41,2.37,1.03
2022-03-28 04:00:00,6016.0,6696.0,4194.0,1890.0,8800.0,9138.0,10575.0,35.0,0.0,0.0,3.73,9.34,3.1,1.27,3.44,2.37,1.03
2022-03-28 05:00:00,6016.0,6741.0,4210.0,1894.0,8768.0,9200.0,10552.0,34.8,0.0,0.0,3.74,9.34,3.11,1.27,3.44,2.38,1.03
2022-03-28 06:00:00,6016.0,6692.0,4130.0,1903.0,8608.0,9172.0,10473.0,35.0,0.0,0.0,3.71,9.39,3.12,1.27,3.43,2.36,1.03
2022-03-28 07:00:00,6016.0,6694.0,4124.0,1904.0,8928.0,9163.0,10635.0,34.8,0.0,0.0,3.7,9.41,3.13,1.26,3.46,2.36,1.03
2022-03-28 08:00:00,6016.0,6691.0,4137.0,1901.0,8768.0,9239.0,10557.0,34.9,0.0,0.0,3.71,9.39,3.15,1.27,3.44,2.36,1.03
2022-03-28 09:00:00,6016.0,6915.0,4058.0,2135.0,8640.0,9228.0,10611.0,34.8,0.0,0.0,3.7,9.29,3.02,1.27,3.42,2.38,1.03
2022-03-28 10:00:00,6016.0,6991.0,4071.0,2195.0,8736.0,9240.0,10542.0,34.9,0.0,0.0,3.74,9.25,3.0,1.28,3.46,2.37,1.04
2022-03-28 11:00:00,6016.0,7078.0,4006.0,2330.0,8928.0,9150.0,10512.0,34.9,0.0,0.0,3.73,9.17,2.91,1.28,3.44,2.37,1.04
2022-03-28 12:00:00,6016.0,7373.0,4291.0,2323.0,8768.0,9141.0,10516.0,34.9,0.0,0.0,3.74,8.98,2.69,1.28,3.43,2.41,1.04
2022-03-28 13:00:00,6016.0,7444.0,4285.0,2331.0,8640.0,9210.0,10507.0,34.9,0.0,0.0,3.74,8.98,2.68,1.28,3.44,2.37,1.04
2022-03-28 14:00:00,6016.0,7371.0,4371.0,2234.0,8736.0,9170.0,10494.0,34.9,0.0,0.0,3.72,9.03,2.76,1.28,3.45,2.37,1.04
2022-03-28 15:00:00,6016.0,7295.0,4337.0,2238.0,8928.0,9039.0,10515.0,34.8,0.0,0.0,3.76,9.02,2.75,1.29,3.45,2.4,1.05
2022-03-28 16:00:00,6016.0,7353.0,4380.0,2234.0,8608.0,9163.0,10477.0,35.0,0.0,0.0,3.74,8.99,2.77,1.3,3.46,2.37,1.04
2022-03-28 17:00:00,6016.0,6879.0,3858.0,2245.0,8768.0,9169.0,10607.0,34.9,0.0,0.0,3.81,9.35,3.09,1.31,3.47,2.38,1.04
2022-03-28 18:00:00,6016.0,6753.0,3898.0,2175.0,8928.0,9145.0,10550.0,35.0,0.0,0.0,3.78,9.35,3.11,1.3,3.47,2.37,1.04
2022-03-28 19:00:00,6016.0,6672.0,3917.0,2041.0,8768.0,9165.0,10563.0,35.0,0.0,0.0,3.78,9.43,3.19,1.29,3.47,2.4,1.04
2022-03-28 20:00:00,6016.0,6602.0,3913.0,2042.0,8608.0,9208.0,10471.0,34.9,0.0,0.0,3.77,9.43,3.16,1.3,3.41,2.38,1.03
2022-03-28 21:00:00,6016.0,6620.0,3893.0,2053.0,8768.0,9181.0,10532.0,35.0,0.0,0.0,3.77,9.41,3.17,1.28,3.46,2.37,1.03
2022-03-28 22:00:00,6016.0,6571.0,3936.0,2046.0,8928.0,9181.0,10518.0,34.9,0.0,0.0,3.75,9.42,3.17,1.28,3.45,2.36,1.03
2022-03-28 23:00:00,6016.0,6413.0,3952.0,1869.0,8576.0,9187.0,10557.0,35.0,0.0,0.0,3.77,9.54,3.29,1.28,3.45,2.37,1.03
2022-03-29 00:00:00,6016.0,6327.0,3957.0,1673.0,8800.0,9179.0,10542.0,34.9,0.0,0.0,3.76,9.59,3.38,1.27,3.45,2.36,1.03
2022-03-29 01:00:00,6016.0,6231.0,3947.0,1613.0,8768.0,9129.0,10567.0,34.9,0.0,0.0,3.76,9.67,3.41,1.27,3.43,2.38,1.03
2022-03-29 02:00:00,6016.0,6171.0,3953.0,1612.0,8896.0,9151.0,10604.0,34.9,0.0,0.0,3.73,9.63,3.41,1.27,3.43,2.37,1.03
2022-03-29 03:00:00,6016.0,6184.0,4019.0,1613.0,8640.0,9135.0,10592.0,35.0,0.0,0.0,3.73,9.64,3.39,1.27,3.42,2.36,1.03
2022-03-29 04:00:00,6016.0,6221.0,3955.0,1610.0,8768.0,9214.0,10553.0,34.9,0.0,0.0,3.72,9.66,3.41,1.26,3.44,2.36,1.03
2022-03-29 05:00:00,6016.0,6444.0,3949.0,1878.0,8896.0,9141.0,10528.0,34.9,0.0,0.0,3.73,9.53,3.25,1.26,3.46,2.36,1.03
2022-03-29 06:00:00,6016.0,6421.0,3954.0,1875.0,8608.0,9195.0,10575.0,35.0,0.0,0.0,3.72,9.54,3.24,1.26,3.37,2.36,1.03
2022-03-29 07:00:00,6016.0,6653.0,3921.0,2046.0,8768.0,9180.0,10514.0,34.8,0.0,0.0,3.69,9.42,3.15,1.26,3.43,2.37,1.03
2022-03-29 08:00:00,6016.0,6742.0,3888.0,2236.0,8928.0,9199.0,10575.0,34.9,0.0,0.0,3.69,9.35,3.03,1.26,3.46,2.38,1.03
2022-03-29 09:00:00,6016.0,7534.0,4500.0,2306.0,8736.0,9188.0,10515.0,34.9,0.0,0.0,3.66,8.9,2.61,1.27,3.45,2.37,1.03
2022-03-29 10:00:00,6016.0,7536.0,4531.0,2328.0,8640.0,9213.0,10517.0,34.9,0.0,0.0,3.69,8.84,2.61,1.27,3.44,2.37,1.04
2022-03-29 11:00:00,6016.0,7561.0,4444.0,2357.0,8768.0,9190.0,10490.0,34.9,0.0,0.0,3.7,8.83,2.6,1.28,3.46,2.37,1.05
2022-03-29 12:00:00,6016.0,7613.0,4449.0,2369.0,8896.0,9220.0,10377.0,34.9,0.0,0.0,3.73,8.83,2.57,1.29,3.42,2.37,1.05
2022-03-29 13:00:00,6016.0,7423.0,4307.0,2289.0,8608.0,9247.0,10238.0,34.9,0.0,0.0,3.75,9.01,2.8,1.29,3.45,2.38,1.05
2022-03-29 14:00:00,6016.0,7153.0,3985.0,2340.0,8768.0,9187.0,9109.0,34.9,0.0,0.0,3.77,9.16,2.9,1.31,3.45,2.38,1.05
2022-03-29 15:00:00,6016.0,6734.0,3905.0,2189.0,8896.0,9264.0,9854.0,34.9,0.0,0.0,3.81,9.33,3.13,1.31,3.43,2.37,1.05
2022-03-29 16:00:00,6016.0,6941.0,3803.0,2330.0,8768.0,9153.0,9709.0,35.1,0.0,0.0,3.81,9.28,3.05,1.31,3.43,2.38,1.05
2022-03-29 17:00:00,6016.0,6741.0,3884.0,2196.0,8640.0,9197.0,9455.0,35.0,0.0,0.0,3.86,9.33,3.12,1.32,3.45,2.38,1.05
2022-03-29 18:00:00,6016.0,6709.0,3867.0,2131.0,8896.0,9203.0,9607.0,35.1,0.0,0.0,3.86,9.38,3.15,1.33,3.45,2.38,1.04
2022-03-29 19:00:00,6016.0,6687.0,3851.0,2134.0,8768.0,9167.0,9294.0,35.0,0.0,0.0,3.86,9.37,3.14,1.32,3.47,2.37,1.04
2022-03-29 20:00:00,6016.0,6711.0,3889.0,2136.0,8576.0,9140.0,9353.0,34.9,0.0,0.0,3.83,9.39,3.12,1.32,3.44,2.38,1.04
2022-03-29 21:00:00,6016.0,6647.0,3890.0,2127.0,8768.0,9149.0,9022.0,34.9,0.0,0.0,3.83,9.4,3.11,1.3,3.45,2.36,1.04
2022-03-29 22:00:00,6016.0,6776.0,4074.0,2113.0,8928.0,9133.0,9941.0,35.0,0.0,0.0,3.8,9.32,3.02,1.3,3.42,2.37,1.04
2022-03-29 23:00:00,6016.0,6868.0,4053.0,2105.0,8736.0,9170.0,10370.0,34.8,0.0,0.0,3.77,9.31,3.04,1.29,3.44,2.36,1.03
2022-03-30 00:00:00,6016.0,6563.0,4116.0,1778.0,8640.0,9198.0,10609.0,35.0,0.0,0.0,3.76,9.48,3.24,1.29,3.44,2.37,1.03
2022-03-30 01:00:00,6016.0,6449.0,4125.0,1783.0,8896.0,9090.0,10423.0,35.0,0.0,0.0,3.78,9.47,3.23,1.29,3.44,2.37,1.03
2022-03-30 02:00:00,6016.0,6554.0,4123.0,1779.0,8768.0,9156.0,10453.0,35.0,0.0,0.0,3.76,9.5,3.23,1.28,3.46,2.36,1.03
2022-03-30 03:00:00,6016.0,6612.0,4102.0,1851.0,8608.0,9197.0,10559.0,34.9,0.0,0.0,3.76,9.43,3.2,1.27,3.44,2.35,1.03
2022-03-30 04:00:00,6016.0,6651.0,4115.0,1857.0,8960.0,9183.0,10453.0,35.0,0.0,0.0,3.76,9.43,3.21,1.28,3.45,2.37,1.03
2022-03-30 05:00:00,6016.0,6717.0,4044.0,1937.0,8608.0,9222.0,10441.0,34.9,0.0,0.0,3.76,9.41,3.15,1.28,3.45,2.36,1.03
2022-03-30 06:00:00,6016.0,6606.0,3921.0,1963.0,8736.0,9146.0,10587.0,34.9,0.0,0.0,3.74,9.44,3.2,1.28,3.45,2.37,1.03
2022-03-30 07:00:00,6016.0,6612.0,3959.0,1963.0,8928.0,9144.0,10488.0,34.9,0.0,0.0,3.74,9.46,3.22,1.27,3.45,2.36,1.03
2022-03-30 08:00:00,6016.0,6820.0,3859.0,2249.0,8768.0,9147.0,10505.0,35.0,0.0,0.0,3.75,9.33,3.07,1.28,3.44,2.37,1.03
2022-03-30 09:00:00,6016.0,6806.0,3843.0,2247.0,8608.0,9210.0,10529.0,35.0,0.0,0.0,3.74,9.31,3.07,1.28,3.45,2.37,1.04
2022-03-30 10:00:00,6016.0,6819.0,3791.0,2244.0,8896.0,9165.0,10439.0,35.1,0.0,0.0,3.78,9.33,3.07,1.3,3.46,2.37,1.04
2022-03-30 11:00:00,6016.0,7015.0,4154.0,2187.0,8768.0,9185.0,10523.0,34.9,0.0,0.0,3.78,9.2,2.95,1.29,3.44,2.39,1.05
2022-03-30 12:00:00,6016.0,6987.0,4132.0,2195.0,8608.0,9227.0,10477.0,35.0,0.0,0.0,3.78,9.18,2.98,1.3,3.46,2.39,1.05
2022-03-30 13:00:00,6016.0,7077.0,4107.0,2196.0,8768.0,9204.0,9038.0,34.9,0.0,0.0,3.78,9.18,2.98,1.31,3.42,2.37,1.05
2022-03-30 14:00:00,6016.0,7034.0,4128.0,2194.0,8896.0,9204.0,9052.0,35.0,0.0,0.0,3.8,9.18,2.95,1.31,3.43,2.38,1.05
2022-03-30 15:00:00,6016.0,7057.0,4123.0,2191.0,8736.0,9169.0,9113.0,35.1,0.0,0.0,3.81,9.2,2.97,1.32,3.43,2.37,1.05
2022-03-30 16:00:00,6016.0,7035.0,4131.0,2194.0,8640.0,9160.0,9022.0,34.9,0.0,0.0,3.84,9.17,2.97,1.33,3.45,2.39,1.05
2022-03-30 17:00:00,6016.0,7025.0,4173.0,2138.0,8896.0,9163.0,9070.0,35.0,0.0,0.0,3.84,9.19,2.98,1.33,3.45,2.38,1.04
2022-03-30 18:00:00,6016.0,7032.0,4164.0,2141.0,8768.0,9145.0,8991.0,35.1,0.0,0.0,3.83,9.24,2.98,1.32,3.45,2.4,1.04
2022-03-30 19:00:00,6016.0,6650.0,3907.0,2045.0,8608.0,9164.0,9049.0,34.9,0.0,0.0,3.86,9.42,3.17,1.32,3.41,2.37,1.04
2022-03-30 20:00:00,6016.0,6621.0,3933.0,2052.0,8736.0,9195.0,9064.0,34.9,0.0,0.0,3.83,9.4,3.18,1.31,3.47,2.37,1.04
2022-03-30 21:00:00,6016.0,6763.0,4133.0,2019.0,8896.0,9122.0,9086.0,35.1,0.0,0.0,3.82,9.3,3.07,1.31,3.44,2.36,1.04
2022-03-30 22:00:00,6016.0,6763.0,4100.0,2023.0,8768.0,9153.0,9036.0,34.9,0.0,0.0,3.79,9.32,3.07,1.3,3.45,2.37,1.04
2022-03-30 23:00:00,6016.0,6776.0,4113.0,2016.0,8608.0,9115.0,9045.0,35.0,0.0,0.0,3.77,9.34,3.07,1.3,3.48,2.36,1.04
2022-03-31 00:00:00,6016.0,6827.0,4093.0,2022.0,8896.0,9133.0,9016.0,34.9,0.0,0.0,3.78,9.33,3.07,1.3,3.44,2.37,1.04
2022-03-31 01:00:00,6016.0,6529.0,4139.0,1749.0,8768.0,9193.0,9034.0,35.0,0.0,0.0,3.8,9.47,3.24,1.29,3.44,2.36,1.04
2022-03-31 02:00:00,6016.0,6335.0,4174.0,1597.0,8608.0,9153.0,9056.0,35.1,0.0,0.0,3.81,9.57,3.31,1.3,3.3,2.35,1.04
2022-03-31 03:00:00,6016.0,6374.0,4145.0,1598.0,8768.0,9137.0,9077.0,35.1,0.0,0.0,3.78,9.57,3.31,1.3,3.46,2.36,1.04
2022-03-31 04:00:00,6016.0,6443.0,4141.0,1598.0,8896.0,9159.0,9052.0,34.9,0.0,0.0,3.78,9.56,3.33,1.29,3.41,2.37,1.04
2022-03-31 05:00:00,6016.0,6403.0,4149.0,1608.0,8736.0,9142.0,9053.0,35.0,0.0,0.0,3.77,9.52,3.31,1.29,3.44,2.37,1.03
2022-03-31 06:00:00,6016.0,6573.0,3911.0,2004.0,8768.0,9137.0,9108.0,34.9,0.0,0.0,3.78,9.47,3.19,1.29,3.43,2.36,1.03
2022-03-31 07:00:00,6016.0,6643.0,3900.0,2145.0,8608.0,9174.0,8994.0,34.9,0.0,0.0,3.78,9.35,3.1,1.29,3.48,2.36,1.03
2022-03-31 08:00:00,6016.0,6881.0,3844.0,2283.0,8896.0,9154.0,9083.0,35.0,0.0,0.0,3.73,9.31,2.99,1.29,3.49,2.37,1.03
2022-03-31 09:00:00,6016.0,6875.0,3790.0,2282.0,8608.0,9109.0,8982.0,35.0,0.0,0.0,3.75,9.28,3.0,1.29,3.46,2.37,1.03
2022-03-31 10:00:00,6016.0,6804.0,3871.0,2276.0,8736.0,9193.0,9075.0,35.0,0.0,0.0,3.74,9.28,3.03,1.29,3.45,2.37,1.04
2022-03-31 11:00:00,6016.0,6901.0,3844.0,2278.0,8928.0,9066.0,9046.0,34.9,0.0,0.0,3.76,9.31,3.02,1.29,3.45,2.38,1.04
2022-03-31 12:00:00,6016.0,6882.0,3851.0,2282.0,8736.0,9143.0,9095.0,35.0,0.0,0.0,3.76,9.31,3.01,1.29,3.48,2.37,1.03
2022-03-31 13:00:00,6016.0,6620.0,3897.0,1984.0,8608.0,9143.0,9045.0,35.0,0.0,0.0,3.79,9.47,3.21,1.29,3.46,2.37,1.03
2022-03-31 14:00:00,6016.0,6482.0,3913.0,1890.0,8736.0,9178.0,9003.0,35.0,0.0,0.0,3.77,9.48,3.27,1.28,3.46,2.37,1.03
2022-03-31 15:00:00,6016.0,6203.0,3661.0,1932.0,8896.0,9068.0,9105.0,35.0,0.0,0.0,3.77,9.6,3.37,1.29,3.43,2.38,1.03
2022-03-31 16:00:00,6016.0,6214.0,3701.0,1923.0,8608.0,9120.0,9036.0,34.9,0.0,0.0,3.79,9.61,3.37,1.28,3.45,2.38,1.03
2022-03-31 17:00:00,6016.0,6114.0,3729.0,1787.0,8768.0,8765.0,8177.0,35.0,0.0,0.0,3.78,9.69,3.43,1.29,4.82,2.45,1.03
2022-03-31 18:00:00,6016.0,6129.0,3759.0,1775.0,7616.0,7781.0,8987.0,34.9,0.0,0.0,3.8,9.71,3.46,1.28,6.92,2.53,1.03
2022-03-31 19:00:00,6016.0,6371.0,3689.0,2033.0,7488.0,7852.0,9281.0,35.0,0.0,0.0,3.76,9.55,3.28,1.28,7.01,2.52,1.03
2022-03-31 20:00:00,6016.0,6355.0,3642.0,2033.0,7360.0,7801.0,8787.0,35.0,0.0,0.0,3.78,9.57,3.29,1.29,7.03,2.53,1.03
2022-03-31 21:00:00,6016.0,6546.0,3862.0,2011.0,7584.0,7806.0,8187.0,34.9,0.0,0.0,3.76,9.48,3.22,1.28,7.03,2.53,1.03
2022-03-31 22:00:00,6016.0,6375.0,3643.0,2038.0,7488.0,7776.0,8517.0,35.0,0.0,0.0,3.75,9.54,3.31,1.29,7.02,2.53,1.03
2022-03-31 23:00:00,6016.0,5990.0,3488.0,1907.0,7360.0,7827.0,8268.0,34.9,0.0,0.0,3.77,9.73,3.47,1.27,7.03,2.53,1.03
2022-04-01 00:00:00,6016.0,6025.0,3517.0,1904.0,7616.0,7846.0,8307.0,34.9,0.0,0.0,3.77,9.77,3.48,1.28,7.04,2.53,1.03
2022-04-01 01:00:00,6016.0,5982.0,3512.0,1904.0,7488.0,7877.0,8449.0,34.9,0.0,0.0,3.78,9.77,3.48,1.27,7.03,2.53,1.03
2022-04-01 02:00:00,6016.0,5985.0,3519.0,1865.0,7488.0,7826.0,7972.0,35.0,0.0,0.0,3.76,9.78,3.5,1.28,7.02,2.53,1.03
2022-04-01 03:00:00,6016.0,6392.0,3782.0,1994.0,7328.0,7825.0,7911.0,34.9,0.0,0.0,3.75,9.53,3.26,1.27,7.03,2.53,1.03
2022-04-01 04:00:00,6016.0,6416.0,3837.0,1986.0,7520.0,7820.0,8283.0,35.0,0.0,0.0,3.74,9.52,3.2,1.27,7.03,2.53,1.03
2022-04-01 05:00:00,6016.0,6548.0,3952.0,1972.0,7616.0,7830.0,8385.0,35.0,0.0,0.0,3.71,9.49,3.19,1.27,7.03,2.53,1.03
2022-04-01 06:00:00,6016.0,6628.0,3892.0,2059.0,7488.0,7836.0,7992.0,34.9,0.0,0.0,3.7,9.44,3.12,1.26,7.03,2.53,1.03
